k,c,success_count,fail_count,avg_min_length,avg_max_force
22734.5742473,1273.5715036,18,982,0.386218997246,10429.6426525
5785.54546003,1428.38433813,0,1000,0.36842295755,11141.4625549
13256.069416,1130.68059168,0,1000,0.364821893471,9020.38861118
11666.8800288,1368.49223751,0,1000,0.379202036629,10653.697903
26941.1754542,1114.79910333,323,677,0.381201114886,9313.03247412
14941.1895121,158.319548785,148,852,0.206165112188,4533.50712781
16372.9722234,1167.2326418,1,999,0.37269445016,9363.33865935
10495.1337211,474.153678791,333,667,0.269376458648,3771.54956504
26428.2390427,284.125572473,205,795,0.288192900034,5960.52587377
6909.62353382,905.497571262,0,1000,0.322955946325,7048.85524632
14193.341299,635.612449394,276,724,0.312415986364,5187.38799553
15887.69067,354.434865566,887,113,0.269224409939,4264.24538072
13545.0926347,564.939118602,397,603,0.299890673407,4614.10726381
10581.5846107,1134.63718292,0,1000,0.358355563178,9046.50547238
19266.240663,998.603946457,67,933,0.36333294892,8254.96948005
21575.1836513,895.329519036,348,652,0.359116735505,7452.39165248
26981.3777365,867.734844635,766,234,0.363888912627,7431.14980313
18674.0812975,1045.81213463,20,980,0.366170022415,8621.3598827
20153.6641106,1261.66836281,5,995,0.383590417751,10229.3754389
10177.3729528,507.601949874,158,842,0.271718233247,4038.97864121
27486.3803439,313.258905373,256,744,0.295941613352,6039.51872109
28434.4610725,1094.18961128,433,567,0.381157818239,9215.94096388
16835.0219708,944.608523358,30,970,0.356344831021,7643.67283149
21791.0570947,183.603088662,69,931,0.25176271121,5581.83565529
29755.2222104,915.092254682,825,175,0.370095639185,7900.22793554
18268.433836,434.822288183,965,35,0.293837071292,4622.90545345
21114.7792506,1011.34027,114,886,0.367637790815,8359.20613086
24423.2003127,885.810969758,549,451,0.362443633579,7501.77730638
23140.6801172,386.973696321,731,269,0.2999774807,5273.42751756
27401.8778194,967.628400557,573,427,0.370558776776,8283.60798724
12878.6760265,1286.07221452,0,1000,0.375096440968,10175.2811483
29541.3330159,486.732259488,852,148,0.32813096908,6006.8792212
27660.5240467,838.171249194,855,145,0.361794696058,7243.15804363
21070.4728837,329.433436166,567,433,0.281483297446,5097.71158203
28684.8811523,1233.80425879,244,756,0.389397582747,10305.694301
23124.5292845,572.276196323,996,4,0.326434469701,5429.06720367
6515.72319964,854.338211347,0,1000,0.314707406549,6616.13630505
22252.4140744,1065.99963605,117,883,0.372794940755,8827.18521977
17432.8111473,1402.84953229,0,1000,0.387541313158,11296.9328428
6114.09569769,422.351287138,12,988,0.21662073007,3211.99494701
12547.917438,681.899051412,60,940,0.313563746466,5510.13908818
13856.6942096,1165.52362641,0,1000,0.367756444846,9326.42898762
29057.7551401,1428.69967606,98,902,0.399837400174,11658.4021258
28216.5071955,969.272025094,652,348,0.372787381844,8268.02626312
18671.4910009,1165.19608724,6,994,0.37497713714,9476.27860919
16464.9487568,352.431109493,892,108,0.270208796749,4375.79960506
26599.0394655,885.224247645,727,273,0.36612597796,7466.73028756
27441.8668787,773.866727395,955,45,0.355823998628,6750.05072006
8424.97649162,1044.08856543,0,1000,0.345653270449,8151.01149802
18180.8164634,1492.97391236,0,1000,0.393997027081,11817.4071076
21477.8439982,648.601622506,906,94,0.333902441757,5560.37945218
20913.4660102,252.45064044,270,730,0.262496121043,5276.54808608
15166.8517571,797.530399433,56,944,0.337479746236,6508.51937416
18063.4929867,1434.22802812,0,1000,0.391201873062,11403.990153
16474.0869278,406.764472322,908,92,0.283024753788,4348.76986034
9402.38690116,1387.14236589,0,1000,0.376165381709,10809.0674808
5325.73911374,399.539849326,7,993,0.196589405116,3014.39117406
25734.7905915,119.866069121,0,1000,0.246276471843,6607.46307424
13876.0264038,1124.9716495,0,1000,0.365081149093,8977.54333808
14880.1481244,1077.63561563,0,1000,0.364216110312,8636.3669099
29176.3169061,1434.05550926,97,903,0.399459350089,11769.5620646
26355.547623,649.911286975,1000,0,0.342786041691,5915.35316059
12749.9984049,1182.32466049,0,1000,0.367533772647,9367.97679265
16455.8661976,424.855763313,901,99,0.284615125353,4393.88662657
29004.1946245,1193.8883806,323,677,0.38819796855,9936.35028567
26380.1747,1169.01069409,193,807,0.384410436038,9710.77339929
25885.1957927,944.290032261,568,432,0.368946901427,7933.59966735
14424.6385349,1198.18919846,0,1000,0.371328888511,9608.98804218
25118.8281075,872.786429687,655,345,0.363005366498,7339.01030512
25201.9820527,164.479432276,10,990,0.255792864947,6294.09815014
17867.0904253,349.043367209,876,124,0.2761746171,4565.87967636
11345.5269969,1231.58561951,0,1000,0.367280271147,9801.15542567
15069.1100351,444.130423339,815,185,0.284031084007,4218.51941123
5011.06958756,1352.49991344,0,1000,0.362065823075,10361.4782401
8845.17566585,1361.9363333,0,1000,0.373606332438,10565.1232722
28871.1746521,1486.1209242,48,952,0.40207401577,12124.9157848
17818.0061935,792.545265283,231,769,0.341176494411,6603.79173002
20886.0910822,774.169074713,525,475,0.34504041826,6548.98270465
5815.44871066,227.010381583,76,924,0.127973594694,2500.58767754
16109.133664,180.784090815,184,816,0.219785866572,4693.40122527
20550.9890078,485.767119519,994,6,0.309112559987,4957.10279011
14658.0793863,1489.41920667,0,1000,0.390015649868,11676.593753
15390.0973764,903.377758709,16,984,0.349028995594,7331.33044078
27555.9100523,1286.18033252,130,870,0.392004789065,10617.799798
29359.306064,1328.29785572,203,797,0.395532745434,10923.8395284
25995.4041668,138.526861123,3,997,0.252198777822,6542.91104302
10717.3602518,1152.48104453,0,1000,0.360814425164,9119.01832933
8704.44816756,1438.84812893,0,1000,0.376703933548,11264.6984822
10622.2552916,1051.36990282,0,1000,0.349869385202,8458.41798387
22978.9975261,703.932903505,881,119,0.342553764125,6025.21336464
15687.5458068,888.654500435,22,978,0.34936998759,7150.45919318
25991.4914493,556.873799144,997,3,0.33161132501,5634.25830087
15752.5717837,301.340090762,734,266,0.252432722575,4350.48939952
26146.2387463,1365.26059808,44,956,0.394427810442,11166.0947475
24077.7090228,661.318464682,979,21,0.341319848632,5757.91212866
27222.1856208,1252.42516545,144,856,0.389027769492,10399.297986
10111.5221123,862.308080237,0,1000,0.328866737264,6891.07308183
12392.3668777,457.432707638,578,422,0.273977938925,3924.48041234
5820.24064529,931.323469212,0,1000,0.320395546584,7278.5113556
14108.8560996,990.459459855,2,998,0.355219156051,7895.25351179
26987.4141909,513.338521844,974,26,0.328754750102,5671.69103416
7376.32607115,744.003349708,0,1000,0.301263409625,5807.68848049
6191.03155353,1257.44547526,0,1000,0.356743407245,9786.57953364
24347.6555677,1117.44890769,155,845,0.378972338766,9267.77099145
25619.6964,593.64364922,1000,0,0.335096730497,5693.66973564
16582.3413296,821.923159438,94,906,0.343875607625,6698.04956738
12250.7298743,163.564597805,243,757,0.18237871998,4052.52561813
14795.5992331,1403.4139629,0,1000,0.385626777204,11091.4838137
18300.5420256,865.380727355,153,847,0.350942441812,7116.13035321
6533.27395334,926.603530534,0,1000,0.324501555397,7151.60110882
23078.2068058,607.046757948,992,8,0.33096232277,5518.56191216
10089.4594182,380.784351742,435,565,0.238700171646,3448.33730489
15937.0482347,114.126852813,12,988,0.193368366877,4965.34746832
6297.52357608,1335.82814311,0,1000,0.363374398711,10407.9927426
12752.1134864,367.566184425,698,302,0.254622151639,3819.57810958
21015.8897032,1124.41463021,45,955,0.374903398762,9257.27740774
23976.7234775,682.321460414,943,57,0.341404450081,5967.46510691
27401.0201014,953.483421447,629,371,0.371330250329,8106.23888684
11320.3400916,1245.23744277,0,1000,0.369720369049,9796.34831109
8133.91196647,480.014012927,43,957,0.252629566189,3734.53996455
29988.5979045,571.750611607,974,26,0.340189487625,6043.93722418
10512.2108198,668.051627029,21,979,0.305086109595,5288.23720323
18561.7751011,1167.47604126,3,997,0.375929786524,9434.84920647
14517.2421056,309.442024917,769,231,0.248732764189,4128.71828137
23845.7424377,680.257603272,964,36,0.340567424801,5935.3837035
11725.4910313,128.939925039,111,889,0.163281741644,4053.07984162
11721.1684805,824.63482546,2,998,0.331878105264,6549.46448629
17046.6870549,979.807676359,25,975,0.358125522525,8034.96438973
28730.2157073,606.394355831,998,2,0.341193952949,6025.11204566
8248.53432082,985.023296069,0,1000,0.338698520431,7691.76186245
24518.296328,884.128376903,557,443,0.361944437834,7499.84851891
9302.23077133,1091.88558113,0,1000,0.352207428906,8577.7479625
16220.3411696,1461.38799426,0,1000,0.390135421878,11581.821442
9504.8938057,322.63499856,424,576,0.21640161161,3282.15955216
25087.9525711,237.528986437,112,888,0.27431817271,5927.55763098
8128.13144232,270.842689669,342,658,0.184521380492,2999.07678247
13615.1022049,1290.66026104,0,1000,0.377277303801,10160.0121771
6297.38250286,143.201058028,3,997,0.0820160178647,2777.77326908
10334.833668,299.038624455,520,480,0.21832922294,3398.86137863
8933.15696261,1031.20466803,0,1000,0.344247136379,8148.18157529
24117.9784987,266.424145829,218,782,0.276133530296,5731.14488997
15883.1054331,1039.47739667,1,999,0.360883443237,8475.45749591
12799.6005333,869.033685309,2,998,0.338906055041,7007.91402105
17666.8160965,775.500594902,277,723,0.341849681251,6361.46833285
27664.3052169,642.13218235,1000,0,0.344069096081,5994.31853221
24554.2814794,122.486616051,0,1000,0.240846853617,6445.26212876
24938.6839581,274.135964544,239,761,0.282481100659,5768.59454498
26081.9522034,962.276672056,524,476,0.370135277248,8121.23405071
18974.5158564,236.52006076,276,724,0.251286230408,4999.90939541
22654.8295062,801.5230332,619,381,0.351863099026,6795.68860951
18518.3642151,848.006762742,199,801,0.3507700992,6930.75819456
12720.8604926,701.434322277,59,941,0.318310113277,5648.34933558
7962.30898159,775.170101879,0,1000,0.308799577731,6096.73763807
22860.2691612,1446.11867118,2,998,0.395399454012,11740.9347736
10668.1846233,1433.45396527,0,1000,0.380817275577,11238.0067021
25219.7497295,1331.07742252,46,954,0.391978347393,10916.563558
20625.7296639,1048.01338404,72,928,0.370866352598,8574.68519852
25410.2696261,543.169522706,994,6,0.32714245248,5611.27205701
6772.28939601,802.121645804,0,1000,0.307355364626,6248.83156802
28382.4274888,538.008422998,977,23,0.331719989553,5929.48580298
29547.642416,1290.95236189,226,774,0.393595291308,10740.4233439
11187.7518136,979.190741682,0,1000,0.34618943459,7828.1275218
9672.86091328,327.941071508,459,541,0.222027368853,3287.86335166
14767.0528356,127.71392245,50,950,0.190402035694,4670.24389004
15291.3864618,367.998750422,851,149,0.267228287449,4216.04866818
15763.5051264,1408.99220292,0,1000,0.386713094267,11194.3934639
20137.6191783,1329.1783006,1,999,0.386202340807,10815.8573508
13896.3689328,445.98417587,733,267,0.279913693706,4056.54194026
13336.5647613,217.48735127,496,504,0.215455356477,4052.36348386
6802.77746597,1048.55732731,0,1000,0.340137054789,8102.53875349
14536.0258965,387.56197744,797,203,0.266804833637,4137.70745617
24621.5455632,1474.86934544,8,992,0.398382431368,11931.3329069
7904.77400781,1126.88144067,0,1000,0.350843097072,8836.40249826
24631.7203309,1193.39425393,117,883,0.385384107346,9725.87466156
29759.0446094,941.543782188,803,197,0.373152707671,8007.35731848
28531.8113018,555.355473,982,18,0.335790396829,5893.49739865
5287.01652761,1380.62355346,0,1000,0.363280892555,10723.0877364
29427.6058483,730.163141129,1000,0,0.355165345203,6497.1246282
18694.6174896,244.369897631,299,701,0.251510101337,4944.9672386
18887.3855141,1470.54051449,0,1000,0.393876330026,11690.6125429
19554.5807883,365.741422594,840,160,0.283793063805,4831.84698607
17992.6065935,386.216805268,946,54,0.284455843063,4558.70404212
20137.0667053,203.659104406,149,851,0.247719056941,5292.29928812
23504.0341835,823.505910134,631,369,0.355603903704,6957.20299015
18740.1567265,982.980657037,56,944,0.362352575234,8056.80878342
8598.54787803,1065.69038069,0,1000,0.346859471294,8455.769409
9302.76520828,933.503532327,0,1000,0.335848494726,7367.58745987
6708.3526819,1395.73108566,0,1000,0.370565030268,10758.8176545
22394.9369409,702.524651311,836,164,0.342526984786,5942.0690658
7302.3812253,741.231095893,0,1000,0.300520816882,5775.04083522
21040.7978358,874.730620326,307,693,0.355562171079,7348.37932832
14331.4953496,1085.30923217,0,1000,0.363450336335,8689.97757031
16267.1617924,889.123960946,36,964,0.348407091247,7267.10703227
19588.9241575,1040.87845823,46,954,0.36790923182,8563.21089546
11238.1092125,836.058713132,1,999,0.332599336852,6615.61679135
9352.04172895,102.825916334,22,978,0.117867155681,3647.07776645
16227.1187367,263.892463065,518,482,0.243451965371,4518.04538506
10327.1252368,957.161407782,0,1000,0.340986922738,7632.39274965
5167.05331441,1414.67993125,0,1000,0.366383384982,10937.70149
20630.1191285,1181.22142267,16,984,0.379620664442,9573.9903739
6262.22360809,622.976724054,0,1000,0.270075494491,4831.79427836
14640.337783,978.48120047,2,998,0.353807969199,7918.02333122
18549.7518364,1410.77399468,0,1000,0.389363107397,11362.1875842
10512.0923205,1415.51211184,0,1000,0.379459751426,11124.4813379
20431.2255667,1116.01626849,31,969,0.374565291966,9132.22998956
10366.6964503,1135.17152492,0,1000,0.358859013948,8956.67786121
17451.0098779,1030.99232362,15,985,0.363103666228,8442.67911682
13176.116188,1139.95496882,0,1000,0.364154097112,9126.48887455
7107.53281571,1346.07983407,0,1000,0.368364380385,10365.4449134
26532.9906812,1230.0650499,132,868,0.388181026724,10136.0944407
17818.1598757,1244.15323244,1,999,0.380424629761,9962.30600555
29906.5571582,713.738980659,1000,0,0.352998636558,6520.21012778
18671.8990899,420.840734296,968,32,0.289502139596,4740.59176372
22521.6908639,1038.94573583,146,854,0.371103468528,8676.06618612
21349.8523068,385.634535225,810,190,0.293404093415,5066.66096166
6250.46436953,1245.71739051,0,1000,0.356070217921,9722.66480231
5737.60151289,1376.12981695,0,1000,0.364525151565,10675.1173804
5395.3299323,598.359443328,0,1000,0.256539475168,4594.8438756
27779.2071251,208.003236721,38,962,0.274899527433,6461.12877433
15619.2882258,596.805161537,537,463,0.312125821166,4915.32582459
19927.3941329,401.482137299,950,50,0.294005581421,4813.79616059
14305.0097877,932.724504811,6,994,0.349779245949,7485.51819446
27124.1076584,566.248819263,995,5,0.332935379204,5825.24945904
17337.5246524,636.597936956,601,399,0.322766601017,5284.72934093
24669.2376837,496.626671801,982,18,0.320165651521,5462.4563571
17840.2760579,656.427413942,595,405,0.325527662822,5505.82435485
29691.489867,454.7000378,703,297,0.324183414941,6033.78215528
24268.5632796,508.094039031,985,15,0.321091972694,5413.9131619
10155.4351866,698.493906231,5,995,0.306993014507,5567.07377182
13340.1697137,1219.60626739,0,1000,0.371525638559,9707.54784345
27881.4294583,1311.2706914,140,860,0.392477470535,10859.7123495
5875.19782634,1303.75336419,0,1000,0.360042720743,10110.6496324
15283.4865536,1202.322687,0,1000,0.371970652638,9714.97096975
20948.8565885,1323.21209402,5,995,0.387169370742,10743.7489469
17485.7942075,1267.1003852,0,1000,0.381196428607,10113.7438644
8609.69069093,849.035705351,0,1000,0.323412886105,6680.22665114
15484.7402374,1197.58230637,0,1000,0.372972970125,9600.44973481
24627.4429519,800.112172578,773,227,0.355676092953,6777.72938114
10027.4682,938.383568176,0,1000,0.339467724544,7380.45143575
15190.8214769,926.325724512,17,983,0.352399018204,7424.08252161
5707.78182412,757.335757017,0,1000,0.295138005573,5766.39039699
12025.9518928,394.041097327,607,393,0.255998570703,3752.70779331
5287.31174191,1098.14400763,0,1000,0.337974257446,8529.55128869
28100.6717616,672.288171043,1000,0,0.347611372513,6133.88543367
17910.6098563,256.632868066,416,584,0.251735369897,4773.52588402
28563.2827225,1201.13133865,297,703,0.38802791724,9980.02484691
23014.1385812,1145.48729191,92,908,0.379922991877,9386.97717552
16155.0306126,1257.08332396,0,1000,0.377634077224,10120.927963
5199.11006261,1228.18234366,0,1000,0.349604348864,9597.99602074
16082.6627948,1394.38547861,0,1000,0.385503160511,11192.1828727
11372.0562992,874.732260527,0,1000,0.336901312906,6936.36847535
6915.89515513,1139.54317153,0,1000,0.34880753966,8882.79721857
25702.9207423,1321.6901231,66,934,0.392159878779,10795.7410507
25233.109913,402.484157549,737,263,0.308303395003,5516.83105982
20805.4149554,1200.90082449,8,992,0.380298597434,9816.25516821
11787.4688277,622.928247716,77,923,0.302419179172,4985.28093201
12965.2241482,424.497022461,696,304,0.270557933122,3893.44505696
6941.01932804,1364.98182587,0,1000,0.367613933027,10650.4049937
13722.2518778,1260.4197856,0,1000,0.375063863678,9997.43243958
24862.1407434,830.239148129,682,318,0.356622173086,7141.24706248
13619.5354108,1338.12716448,0,1000,0.37942992459,10621.0250892
15362.9017118,746.580871149,124,876,0.332489458323,6049.64370072
12398.5722417,118.551450459,49,951,0.165988543568,4230.22333613
15277.3403206,742.864924815,131,869,0.331513012935,6039.60809086
